source,target,correlation,direct,cor
ASV_297,ASV_407,-1,undirected,-
ASV_388,ASV_407,-1,undirected,-
ASV_723,ASV_297,-1,undirected,-
ASV_407,ASV_297,-1,undirected,-
ASV_388,ASV_297,1,undirected,+
ASV_723,ASV_388,-1,undirected,-
ASV_407,ASV_388,-1,undirected,-
ASV_297,ASV_388,1,undirected,+
ASV_905,ASV_378,-1,undirected,-
ASV_568,ASV_378,1,undirected,+
ASV_455,ASV_378,1,undirected,+
ASV_378,ASV_905,-1,undirected,-
ASV_568,ASV_905,-1,undirected,-
ASV_455,ASV_905,-1,undirected,-
ASV_378,ASV_568,1,undirected,+
ASV_905,ASV_568,-1,undirected,-
ASV_455,ASV_568,1,undirected,+
ASV_378,ASV_455,1,undirected,+
ASV_905,ASV_455,-1,undirected,-
ASV_568,ASV_455,1,undirected,+
ASV_165,ASV_95,-1,undirected,-
ASV_1796,ASV_95,-1,undirected,-
ASV_379,ASV_95,1,undirected,+
ASV_95,ASV_165,-1,undirected,-
ASV_1796,ASV_165,1,undirected,+
ASV_379,ASV_165,-1,undirected,-
ASV_95,ASV_1796,-1,undirected,-
ASV_165,ASV_1796,1,undirected,+
ASV_379,ASV_1796,-1,undirected,-
ASV_95,ASV_379,1,undirected,+
ASV_165,ASV_379,-1,undirected,-
ASV_1796,ASV_379,-1,undirected,-
ASV_189,ASV_86,1,undirected,+
ASV_636,ASV_86,1,undirected,+
ASV_86,ASV_189,1,undirected,+
ASV_636,ASV_189,1,undirected,+
ASV_86,ASV_636,1,undirected,+
ASV_189,ASV_636,1,undirected,+
ASV_170,ASV_2,-1,undirected,-
ASV_1006,ASV_2,-1,undirected,-
ASV_2,ASV_170,-1,undirected,-
ASV_1006,ASV_170,1,undirected,+
ASV_2,ASV_1006,-1,undirected,-
ASV_170,ASV_1006,1,undirected,+
ASV_272,ASV_129,1,undirected,+
ASV_721,ASV_129,1,undirected,+
ASV_129,ASV_272,1,undirected,+
ASV_721,ASV_272,1,undirected,+
ASV_129,ASV_721,1,undirected,+
ASV_272,ASV_721,1,undirected,+
ASV_641,ASV_92,1,undirected,+
ASV_224,ASV_92,1,undirected,+
ASV_92,ASV_641,1,undirected,+
ASV_224,ASV_641,1,undirected,+
ASV_92,ASV_224,1,undirected,+
ASV_641,ASV_224,1,undirected,+
ASV_302,ASV_41,1,undirected,+
ASV_247,ASV_41,-1,undirected,-
ASV_41,ASV_302,1,undirected,+
ASV_247,ASV_302,-1,undirected,-
ASV_41,ASV_247,-1,undirected,-
ASV_302,ASV_247,-1,undirected,-
ASV_965,ASV_40,-1,undirected,-
ASV_3480,ASV_40,-0.985610760609162,undirected,-
ASV_40,ASV_965,-1,undirected,-
ASV_3480,ASV_965,0.985610760609162,undirected,+
ASV_40,ASV_3480,-0.985610760609162,undirected,-
ASV_965,ASV_3480,0.985610760609162,undirected,+
ASV_347,ASV_143,1,undirected,+
ASV_202,ASV_143,-1,undirected,-
ASV_143,ASV_347,1,undirected,+
ASV_202,ASV_347,-1,undirected,-
ASV_143,ASV_202,-1,undirected,-
ASV_347,ASV_202,-1,undirected,-
ASV_814,ASV_144,1,undirected,+
ASV_109,ASV_144,1,undirected,+
ASV_144,ASV_814,1,undirected,+
ASV_109,ASV_814,1,undirected,+
ASV_144,ASV_109,1,undirected,+
ASV_814,ASV_109,1,undirected,+
ASV_1616,ASV_136,-1,undirected,-
ASV_484,ASV_136,1,undirected,+
ASV_136,ASV_1616,-1,undirected,-
ASV_484,ASV_1616,-1,undirected,-
ASV_136,ASV_484,1,undirected,+
ASV_1616,ASV_484,-1,undirected,-
ASV_107,ASV_61,1,undirected,+
ASV_341,ASV_61,-1,undirected,-
ASV_61,ASV_107,1,undirected,+
ASV_341,ASV_107,-1,undirected,-
ASV_61,ASV_341,-1,undirected,-
ASV_107,ASV_341,-1,undirected,-
ASV_1489,ASV_513,-1,undirected,-
ASV_368,ASV_513,-1,undirected,-
ASV_513,ASV_1489,-1,undirected,-
ASV_368,ASV_1489,1,undirected,+
ASV_513,ASV_368,-1,undirected,-
ASV_1489,ASV_368,1,undirected,+
ASV_193,ASV_304,1,undirected,+
ASV_1246,ASV_304,1,undirected,+
ASV_304,ASV_193,1,undirected,+
ASV_1246,ASV_193,1,undirected,+
ASV_304,ASV_1246,1,undirected,+
ASV_193,ASV_1246,1,undirected,+
ASV_199,ASV_772,-1,undirected,-
ASV_291,ASV_772,1,undirected,+
ASV_772,ASV_199,-1,undirected,-
ASV_291,ASV_199,-1,undirected,-
ASV_772,ASV_291,1,undirected,+
ASV_199,ASV_291,-1,undirected,-
ASV_322,ASV_425,1,undirected,+
ASV_424,ASV_425,1,undirected,+
ASV_425,ASV_322,1,undirected,+
ASV_424,ASV_322,1,undirected,+
ASV_425,ASV_424,1,undirected,+
ASV_322,ASV_424,1,undirected,+
ASV_878,ASV_279,1,undirected,+
ASV_4142,ASV_279,-1,undirected,-
ASV_279,ASV_878,1,undirected,+
ASV_4142,ASV_878,-1,undirected,-
ASV_279,ASV_4142,-1,undirected,-
ASV_878,ASV_4142,-1,undirected,-
ASV_76,ASV_573,-1,undirected,-
ASV_1329,ASV_573,1,undirected,+
ASV_573,ASV_76,-1,undirected,-
ASV_1329,ASV_76,-1,undirected,-
ASV_573,ASV_1329,1,undirected,+
ASV_76,ASV_1329,-1,undirected,-
ASV_1660,ASV_105,-1,undirected,-
ASV_1596,ASV_105,-1,undirected,-
ASV_105,ASV_1660,-1,undirected,-
ASV_1596,ASV_1660,1,undirected,+
ASV_105,ASV_1596,-1,undirected,-
ASV_1660,ASV_1596,1,undirected,+
ASV_471,ASV_187,1,undirected,+
ASV_2092,ASV_187,1,undirected,+
ASV_187,ASV_471,1,undirected,+
ASV_2092,ASV_471,1,undirected,+
ASV_187,ASV_2092,1,undirected,+
ASV_471,ASV_2092,1,undirected,+
ASV_896,ASV_363,1,undirected,+
ASV_961,ASV_363,-1,undirected,-
ASV_363,ASV_896,1,undirected,+
ASV_961,ASV_896,-1,undirected,-
ASV_363,ASV_961,-1,undirected,-
ASV_896,ASV_961,-1,undirected,-
ASV_210,ASV_249,1,undirected,+
ASV_3199,ASV_249,-1,undirected,-
ASV_249,ASV_210,1,undirected,+
ASV_3199,ASV_210,-1,undirected,-
ASV_249,ASV_3199,-1,undirected,-
ASV_210,ASV_3199,-1,undirected,-
ASV_1337,ASV_22,-1,undirected,-
ASV_22,ASV_1337,-1,undirected,-
ASV_1216,ASV_13,-1,undirected,-
ASV_13,ASV_1216,-1,undirected,-
ASV_495,ASV_28,1,undirected,+
ASV_28,ASV_495,1,undirected,+
ASV_148,ASV_66,1,undirected,+
ASV_66,ASV_148,1,undirected,+
ASV_132,ASV_213,-1,undirected,-
ASV_213,ASV_132,-1,undirected,-
ASV_763,ASV_52,1,undirected,+
ASV_52,ASV_763,1,undirected,+
ASV_387,ASV_16,-1,undirected,-
ASV_16,ASV_387,-1,undirected,-
ASV_2319,ASV_36,-1,undirected,-
ASV_36,ASV_2319,-1,undirected,-
ASV_664,ASV_55,1,undirected,+
ASV_55,ASV_664,1,undirected,+
ASV_81,ASV_38,1,undirected,+
ASV_38,ASV_81,1,undirected,+
ASV_1125,ASV_70,-1,undirected,-
ASV_70,ASV_1125,-1,undirected,-
ASV_317,ASV_113,1,undirected,+
ASV_113,ASV_317,1,undirected,+
ASV_299,ASV_265,1,undirected,+
ASV_265,ASV_299,1,undirected,+
ASV_114,ASV_64,-1,undirected,-
ASV_64,ASV_114,-1,undirected,-
ASV_119,ASV_157,1,undirected,+
ASV_157,ASV_119,1,undirected,+
ASV_356,ASV_23,1,undirected,+
ASV_23,ASV_356,1,undirected,+
ASV_456,ASV_179,1,undirected,+
ASV_179,ASV_456,1,undirected,+
ASV_84,ASV_332,-1,undirected,-
ASV_332,ASV_84,-1,undirected,-
ASV_191,ASV_93,1,undirected,+
ASV_93,ASV_191,1,undirected,+
ASV_161,ASV_735,1,undirected,+
ASV_735,ASV_161,1,undirected,+
ASV_775,ASV_440,1,undirected,+
ASV_440,ASV_775,1,undirected,+
ASV_204,ASV_707,-1,undirected,-
ASV_707,ASV_204,-1,undirected,-
ASV_1309,ASV_367,-1,undirected,-
ASV_367,ASV_1309,-1,undirected,-
ASV_1054,ASV_651,1,undirected,+
ASV_651,ASV_1054,1,undirected,+
ASV_1068,ASV_239,-1,undirected,-
ASV_239,ASV_1068,-1,undirected,-
ASV_1180,ASV_242,-1,undirected,-
ASV_242,ASV_1180,-1,undirected,-
ASV_502,ASV_57,1,undirected,+
ASV_57,ASV_502,1,undirected,+
ASV_398,ASV_155,-1,undirected,-
ASV_155,ASV_398,-1,undirected,-
ASV_1024,ASV_614,1,undirected,+
ASV_614,ASV_1024,1,undirected,+
ASV_433,ASV_60,1,undirected,+
ASV_60,ASV_433,1,undirected,+
ASV_174,ASV_116,1,undirected,+
ASV_116,ASV_174,1,undirected,+
ASV_74,ASV_49,-1,undirected,-
ASV_49,ASV_74,-1,undirected,-
ASV_942,ASV_282,1,undirected,+
ASV_282,ASV_942,1,undirected,+
ASV_858,ASV_296,1,undirected,+
ASV_296,ASV_858,1,undirected,+
ASV_564,ASV_223,-1,undirected,-
ASV_223,ASV_564,-1,undirected,-
ASV_576,ASV_339,-1,undirected,-
ASV_339,ASV_576,-1,undirected,-
ASV_151,ASV_488,1,undirected,+
ASV_488,ASV_151,1,undirected,+
ASV_1669,ASV_1100,1,undirected,+
ASV_1100,ASV_1669,1,undirected,+
ASV_477,ASV_1138,1,undirected,+
ASV_1138,ASV_477,1,undirected,+
ASV_572,ASV_262,-1,undirected,-
ASV_262,ASV_572,-1,undirected,-
ASV_508,ASV_556,-1,undirected,-
ASV_556,ASV_508,-1,undirected,-
ASV_2358,ASV_417,-1,undirected,-
ASV_417,ASV_2358,-1,undirected,-
ASV_1101,ASV_609,1,undirected,+
ASV_609,ASV_1101,1,undirected,+
ASV_284,ASV_137,-1,undirected,-
ASV_137,ASV_284,-1,undirected,-
ASV_310,ASV_580,-1,undirected,-
ASV_580,ASV_310,-1,undirected,-
ASV_201,ASV_362,1,undirected,+
ASV_362,ASV_201,1,undirected,+
ASV_1130,ASV_85,1,undirected,+
ASV_85,ASV_1130,1,undirected,+
ASV_1028,ASV_504,-1,undirected,-
ASV_504,ASV_1028,-1,undirected,-
ASV_1500,ASV_154,1,undirected,+
ASV_154,ASV_1500,1,undirected,+
ASV_629,ASV_588,-1,undirected,-
ASV_588,ASV_629,-1,undirected,-
ASV_558,ASV_1556,1,undirected,+
ASV_1556,ASV_558,1,undirected,+
ASV_560,ASV_852,1,undirected,+
ASV_852,ASV_560,1,undirected,+
